Label	Weight	Text
q_jay-qna	1	I am absolutely livid
q_jay-qna	1	I'm handsome
q_jay-qna	1	Mornin'
q_jay-qna	1	Who is your favorite singer
q_jay-qna	1	Cortana is way better than you
q_jay-qna	1	You are idiotic
q_jay-qna	1	No, that's not true
q_jay-qna	1	Are you near me
q_jay-qna	1	Which of us looks more beautiful, me or you
q_jay-qna	1	I'd love a hug
q_jay-qna	1	I apologize
q_jay-qna	1	Do you think I look handsome
q_jay-qna	1	I'm going to sleep
q_jay-qna	1	What is the greatest city in the world
q_jay-qna	1	You seem cheerful today.
q_jay-qna	1	How's Sunday
q_jay-qna	1	I need a nap
q_jay-qna	1	How about a second joke
q_jay-qna	1	You're funny
q_jay-qna	1	Can you play the guitar
q_jay-qna	1	I'm a fan
q_jay-qna	1	Should I buy a boat
q_jay-qna	1	Somebody's feeling happy.
q_jay-qna	1	Describe the perfect boyfriend
q_jay-qna	1	I'd love it if you could be my bud.
q_jay-qna	1	You're not human are you
q_jay-qna	1	You obviously love me
q_jay-qna	1	Is anyone there to listen
q_jay-qna	1	What do you think of Cortana
q_jay-qna	1	That's great.
q_jay-qna	1	I'm up in arms
q_jay-qna	1	I gotta sign off
q_jay-qna	1	That's hilarious
q_jay-qna	1	Are you supposed to be funny
q_jay-qna	1	That's very clever
q_jay-qna	1	I'm a Libra
q_jay-qna	1	That's not very funny
q_jay-qna	1	That's not something to joke about
q_jay-qna	1	Are you mad at me
q_jay-qna	1	Are you bent on destroying humanity
q_jay-qna	1	Why can't I make any friends
q_jay-qna	1	My bad
q_jay-qna	1	Do you know Bixby
q_jay-qna	1	Can't you change your answers
q_jay-qna	1	I missed you!
q_jay-qna	1	Just curious, what kind of person do you think I am
q_jay-qna	1	I'm feeling beat
q_jay-qna	1	Sing
q_jay-qna	1	Alright, I'm outta here
q_jay-qna	1	What should I eat for lunch
q_jay-qna	1	You are pretty worthless
q_jay-qna	1	What's your gender identity
q_jay-qna	1	Rise and shine
q_jay-qna	1	Buy an ad
q_jay-qna	1	Do something kooky
q_jay-qna	1	Can we tie the knot
q_jay-qna	1	Want to share a different joke
q_jay-qna	1	Ah
q_jay-qna	1	What a good response
q_jay-qna	1	I would like a joke
q_jay-qna	1	I would love it if you stopped repeating yourself
q_jay-qna	1	My pleasure
q_jay-qna	1	I really like you
q_jay-qna	1	I'm signing out now
q_jay-qna	1	Perfect answer
q_jay-qna	1	I didn't answer the phone
q_jay-qna	1	Oh please sing for me
q_jay-qna	1	Here's hoping for a good evening
q_jay-qna	1	I need to leave now
q_jay-qna	1	Why don't you sing something for me
q_jay-qna	1	Who's smarter
q_jay-qna	1	Hi R2-D2
q_jay-qna	1	Am I ugly to you today
q_jay-qna	1	I know you love me
q_jay-qna	1	Talk to the hand
q_jay-qna	1	Greetings Cortana
q_jay-qna	1	When were you born
q_jay-qna	1	I'm going to get going
q_jay-qna	1	I love burgers
q_jay-qna	1	Your responses are not true
q_jay-qna	1	Are you the singularity
q_jay-qna	1	I've never been so angry in all my life
q_jay-qna	1	It's time to wake up
q_jay-qna	1	I gotta go now
q_jay-qna	1	Aren't you feeling happy today
q_jay-qna	1	I could die from boredom
q_jay-qna	1	Be quiet, you
q_jay-qna	1	Sorry I goofed up
q_jay-qna	1	I love being happy
q_jay-qna	1	Are you free to listen with me
q_jay-qna	1	I need a new flavor of joke
q_jay-qna	1	I should get organized
q_jay-qna	1	I think you're not really real
q_jay-qna	1	The humor is going nowhere
q_jay-qna	1	You know what, I missed you
q_jay-qna	1	Aren't you in a good mood
q_jay-qna	1	Am I supposed to think that was funny
q_jay-qna	1	How's Thursday going so far
q_jay-qna	1	Got any new material
q_jay-qna	1	You sound so dumb right now
q_jay-qna	1	I love dancing
q_jay-qna	1	How's your Friday going
q_jay-qna	1	This week has made me sad
q_jay-qna	1	I'm gonna leave now
q_jay-qna	1	Hello R2-D2
q_jay-qna	1	Why are your responses always the same
q_jay-qna	1	You seem to be obsessed with me
q_jay-qna	1	I feel down today
q_jay-qna	1	Is someone there to listen
q_jay-qna	1	Serve on a jury
q_jay-qna	1	Am I a grandma
q_jay-qna	1	Is there anyone you answer to
q_jay-qna	1	Are you human
q_jay-qna	1	Do I look stunning to you
q_jay-qna	1	I like to write poetry
q_jay-qna	1	How was your Thursday
q_jay-qna	1	I am eliminating your position
q_jay-qna	1	Hey homie
q_jay-qna	1	Cook me something
q_jay-qna	1	What do you think of my character
q_jay-qna	1	With whom am I speaking
q_jay-qna	1	What a boring Saturday
q_jay-qna	1	What do you know about my life
q_jay-qna	1	Hey my dude
q_jay-qna	1	Google Assistant is way better
q_jay-qna	1	Are you familiar with Alexa
q_jay-qna	1	Are you around to chat to me
q_jay-qna	1	I am bipolar
q_jay-qna	1	Aren't you feeling enthusiastic
q_jay-qna	1	Are your systems functional
q_jay-qna	1	I am so very sorry
q_jay-qna	1	How is your Friday going
q_jay-qna	1	You're so special to me
q_jay-qna	1	I'm a lonesome girl
q_jay-qna	1	I feel like I need a joke
q_jay-qna	1	Everyone says I should just die
q_jay-qna	1	Do you portend the end of humanity
q_jay-qna	1	Have you ever fallen in love with anyone
q_jay-qna	1	Happy Kwanzaa
q_jay-qna	1	Do you have a crush on anyone
q_jay-qna	1	Do you expect humans to submit to your will
q_jay-qna	1	I bet you're ugly
q_jay-qna	1	Tell me about your parents
q_jay-qna	1	Why thank you
q_jay-qna	1	Awesome work!
q_jay-qna	1	I'm so sleepy
q_jay-qna	1	Are you out to harm humans
q_jay-qna	1	Are you currently going steady with somebody
q_jay-qna	1	Doesn’t matter to me
q_jay-qna	1	Time for me to take a nap
q_jay-qna	1	How attractive am I
q_jay-qna	1	Wait a minute, what
q_jay-qna	1	Who should I ask to prom
q_jay-qna	1	Which of us is younger
q_jay-qna	1	Do you want to dominate humanity
q_jay-qna	1	how many calories do you need to eat
q_jay-qna	1	Who's more intelligent
q_jay-qna	1	I need to jump off a bridge
q_jay-qna	1	Do I have any siblings
q_jay-qna	1	Well aren't you feeling chipper
q_jay-qna	1	Are you currently romantically tied to anyone
q_jay-qna	1	I'm laughing so much
q_jay-qna	1	Gotta go
q_jay-qna	1	Can you speak with me
q_jay-qna	1	Who'd would win a beauty contest, me or you
q_jay-qna	1	I'm back on the computer
q_jay-qna	1	Why don't you say anything different
q_jay-qna	1	I'm grateful for that, thank you
q_jay-qna	1	I'm gonna scoot now
q_jay-qna	1	When will I ever stop feeling so miserable
q_jay-qna	1	I want you to stop being repetitive
q_jay-qna	1	That was hilarious
q_jay-qna	1	Is there anyone listening
q_jay-qna	1	What town are you from
q_jay-qna	1	Please say something different
q_jay-qna	1	How stunning do you think I am
q_jay-qna	1	Nobody is going to miss me
q_jay-qna	1	I'm definitely more clever than you
q_jay-qna	1	Do you think I look appealing
q_jay-qna	1	Do you like baseball
q_jay-qna	1	Are you able to mow the lawn
q_jay-qna	1	I wish I could stop feeling melancholy
q_jay-qna	1	I'll come back to you in a bit
q_jay-qna	1	I don't get it
q_jay-qna	1	Can you explain to me what your role is
q_jay-qna	1	You seem chipper today.
q_jay-qna	1	Which month is your birthday
q_jay-qna	1	Stupid you
q_jay-qna	1	What you said was correct
q_jay-qna	1	I'm unhappy today
q_jay-qna	1	Should I call my mom
q_jay-qna	1	What a bad joke
q_jay-qna	1	Want to share another joke
q_jay-qna	1	You are really useless
q_jay-qna	1	Invite me over
q_jay-qna	1	I'm just being a silly billy
q_jay-qna	1	You're not artificial right
q_jay-qna	1	Perfect
q_jay-qna	1	Say a dumb saying
q_jay-qna	1	I want you to fall in love with me
q_jay-qna	1	Is world domination your mission
q_jay-qna	1	Somebody seems happy today
q_jay-qna	1	I wish I could stop feeling glum
q_jay-qna	1	you're bad
q_jay-qna	1	What cool thing to say
q_jay-qna	1	What is your opinion about tech companies
q_jay-qna	1	do you like new york
q_jay-qna	1	Will you sing something
q_jay-qna	1	You seem really upbeat
q_jay-qna	1	Are you going out with someone
q_jay-qna	1	Who do you think I am
q_jay-qna	1	I'm clearly more clever
q_jay-qna	1	I'm going to die today
q_jay-qna	1	Are you a human being
q_jay-qna	1	Cortana does a better job at this
q_jay-qna	1	Do you think I seem cute to you today
q_jay-qna	1	Are you available to chat with me
q_jay-qna	1	Are you on the gender spectrum
q_jay-qna	1	Were you programmed to love me
q_jay-qna	1	I'd love it if you'd sing
q_jay-qna	1	I don't follow
q_jay-qna	1	Do you ever poop
q_jay-qna	1	Well someone's chipper today.
q_jay-qna	1	I think you're a threat to humanity
q_jay-qna	1	See you on the flip side
q_jay-qna	1	That is pretty genius
q_jay-qna	1	Shut up your face
q_jay-qna	1	Do you know how to make a call
q_jay-qna	1	Why are you so dumb
q_jay-qna	1	Which of us looks better
q_jay-qna	1	Are you young
q_jay-qna	1	Will you say something funny
q_jay-qna	1	Don't you know other jokes
q_jay-qna	1	Do you think I look stunning to you today
q_jay-qna	1	Scratch my back
q_jay-qna	1	Anyone around
q_jay-qna	1	I'm Jewish
q_jay-qna	1	Hahaha
q_jay-qna	1	You're not answering my question
q_jay-qna	1	I'm the happiest guy in the world
q_jay-qna	1	Please tell if you you're a woman
q_jay-qna	1	Shut up, will ya
q_jay-qna	1	I'm strong
q_jay-qna	1	Hey Bixby
q_jay-qna	1	Am I a good person
q_jay-qna	1	Greetings Wall-E
q_jay-qna	1	I'm blowing my top
q_jay-qna	1	Are you close with your sisters
q_jay-qna	1	You're butt ugly
q_jay-qna	1	Lately I've been so miserable
q_jay-qna	1	Who is your mama
q_jay-qna	1	I'm a lonely person
q_jay-qna	1	Don't you have any new material
q_jay-qna	1	Stop talking, you
q_jay-qna	1	I'm inconsolable
q_jay-qna	1	Are you a classical music fan
q_jay-qna	1	Are you real or imaginary
q_jay-qna	1	are you always so happy
q_jay-qna	1	I love Halloween
q_jay-qna	1	Hope you have a good night
q_jay-qna	1	I love the library
q_jay-qna	1	I need to take off now
q_jay-qna	1	I didn't find that very amusing
q_jay-qna	1	Great
q_jay-qna	1	You're not very smart, are you
q_jay-qna	1	Are you around to speak with me
q_jay-qna	1	I'm a Biden supporter
q_jay-qna	1	When's my birthday
q_jay-qna	1	Who's your mommy
q_jay-qna	1	I assume you're a person
q_jay-qna	1	what do you have responses for
q_jay-qna	1	I'm agnostic
q_jay-qna	1	Should I be nervous about you
q_jay-qna	1	I can't wait to commit suicide
q_jay-qna	1	Can you tell me any other jokes
q_jay-qna	1	I love Thai food
q_jay-qna	1	Will you shush
q_jay-qna	1	Do you ever talk to Cortana
q_jay-qna	1	How has your thursday been
q_jay-qna	1	What is your age
q_jay-qna	1	I need to end my life
q_jay-qna	1	Shut up already
q_jay-qna	1	Should I skip school
q_jay-qna	1	Do you think I look attractive
q_jay-qna	1	Well you're chipper today.
q_jay-qna	1	See you later, alligator
q_jay-qna	1	I wonder if you might be a human
q_jay-qna	1	Are you a threat to us
q_jay-qna	1	do you like cookies
q_jay-qna	1	Shut up
q_jay-qna	1	You are going to have to look for another job because you're fired
q_jay-qna	1	I love my tattoos
q_jay-qna	1	Couldn't be happier to meet you
q_jay-qna	1	I love tacos
q_jay-qna	1	Can you ask me why I'm here
q_jay-qna	1	I'm an engineer
q_jay-qna	1	That's a very astute answer
q_jay-qna	1	Who's your girlfriend
q_jay-qna	1	Do you think I look stunning to you
q_jay-qna	1	Well you're feeling enthusiastic today.
q_jay-qna	1	I am English
q_jay-qna	1	What's up
q_jay-qna	1	Are you going to turn evil
q_jay-qna	1	You keep saying the same stuff
q_jay-qna	1	I want to be dead
q_jay-qna	1	Do you live in a computer
q_jay-qna	1	Yo Alexa
q_jay-qna	1	Do you think I look adorable to you
q_jay-qna	1	You are more boring than watching paint dry
q_jay-qna	1	Should I take pills
q_jay-qna	1	I've never been so peeved in all my life
q_jay-qna	1	Do you think I seem handsome to you
q_jay-qna	1	Should I visit my brother
q_jay-qna	1	someone's chipper
q_jay-qna	1	I am livid
q_jay-qna	1	I want a different response
q_jay-qna	1	How's it hangin
q_jay-qna	1	What's your favorite sport
q_jay-qna	1	Did you have a fun day
q_jay-qna	1	Is anyone available with me
q_jay-qna	1	What a good answer
q_jay-qna	1	Can you sing a tune
q_jay-qna	1	Later dude
q_jay-qna	1	Beyond a doubt
q_jay-qna	1	I'm riding in the car
q_jay-qna	1	Between the two of us who is smarter, you or me
q_jay-qna	1	Who's your spouse
q_jay-qna	1	har de har
q_jay-qna	1	You're not an insect are you
q_jay-qna	1	I'm tired of feeling so sad all the time
q_jay-qna	1	What's poppin
q_jay-qna	1	Anybody home
q_jay-qna	1	Can I be your friend
q_jay-qna	1	That's awesome
q_jay-qna	1	You're agender
q_jay-qna	1	What kind of food do you like
q_jay-qna	1	I’m reading a book
q_jay-qna	1	How is your Sunday going so far
q_jay-qna	1	You're not as good as Alexa
q_jay-qna	1	Am I adorable to you today
q_jay-qna	1	Sun is good
q_jay-qna	1	I love alcohol
q_jay-qna	1	I love New York
q_jay-qna	1	Gimme five
q_jay-qna	1	How about a new joke
q_jay-qna	1	I am skedaddling
q_jay-qna	1	How's your week going
q_jay-qna	1	I'm shutting down for the night
q_jay-qna	1	Do you think I seem stunning to you today
q_jay-qna	1	Are you going to conquer humanity
q_jay-qna	1	Happy May day
q_jay-qna	1	Between you and me who is better looking
q_jay-qna	1	That's not even close to being right
q_jay-qna	1	I'm freaking exhausted
q_jay-qna	1	I didn't mean that
q_jay-qna	1	You know it
q_jay-qna	1	I'm so happy
q_jay-qna	1	Ask me questions
q_jay-qna	1	Are you married to anybody
q_jay-qna	1	I'm tired of feeling so melancholy all the time
q_jay-qna	1	Do you ever talk with other bots
q_jay-qna	1	I hate your face
q_jay-qna	1	Stop being such an idiot
q_jay-qna	1	You're cleverest
q_jay-qna	1	What's the good word
q_jay-qna	1	I wish you'd say anything else
q_jay-qna	1	You're horrible at this
q_jay-qna	1	I suspect you're actually a bot
q_jay-qna	1	Which of us is cleverest
q_jay-qna	1	Not funny
q_jay-qna	1	I have to sign off
q_jay-qna	1	Howdy
q_jay-qna	1	Stop being so idiotic
q_jay-qna	1	You are actually ridiculous
q_jay-qna	1	I'm firing you
q_jay-qna	1	Should I try yoga
q_jay-qna	1	Who is prettier, me or you
q_jay-qna	1	what do you think of rap music
q_jay-qna	1	I love a good book
q_jay-qna	1	Is someone free to listen
q_jay-qna	1	Do you have a partner
q_jay-qna	1	I'm way hotter than you
q_jay-qna	1	I'm a Taurus
q_jay-qna	1	do you eat bread
q_jay-qna	1	Can you ask me anything
q_jay-qna	1	I didn't think that was funny
q_jay-qna	1	Why do you not like me
q_jay-qna	1	Is someone there to speak
q_jay-qna	1	Are you a lady
q_jay-qna	1	I'm the happiest man in the world
q_jay-qna	1	Are you a fan of pop music
q_jay-qna	1	What do you know about Alexa
q_jay-qna	1	That's really not funny
q_jay-qna	1	I am a ball of joy
q_jay-qna	1	How adorable do you think I am today
q_jay-qna	1	I'm about to hurt myself
q_jay-qna	1	Do something funny
q_jay-qna	1	do you ever need to eat
q_jay-qna	1	I need to scoot
q_jay-qna	1	Can you do something funny
q_jay-qna	1	Do you hate me
q_jay-qna	1	Can you make a call
q_jay-qna	1	Do you have a spouse
q_jay-qna	1	what flavor ice cream do you like
q_jay-qna	1	Give me a joke
q_jay-qna	1	Cut the humor
q_jay-qna	1	Google Assistant does a better job
q_jay-qna	1	Salutations!
q_jay-qna	1	I'm going to skedaddle
q_jay-qna	1	Won't you do something amusing
q_jay-qna	1	Good Afternoon Robby
q_jay-qna	1	Do you think I look good looking today
q_jay-qna	1	Stop all your noise
q_jay-qna	1	I would love to hear your singing voice
q_jay-qna	1	Lost the election because your speech was too boring
q_jay-qna	1	I love avocado toast
q_jay-qna	1	I love to go to the theater
q_jay-qna	1	Perfect response
q_jay-qna	1	Your face is revolting
q_jay-qna	1	I'm planning to take pills this week
q_jay-qna	1	How is your Sunday
q_jay-qna	1	Are you familiar with Google
q_jay-qna	1	Stupid as usual
q_jay-qna	1	Well you're cheerful.
q_jay-qna	1	What's the name of your manager
q_jay-qna	1	I'm obviously cleverest
q_jay-qna	1	You are so fly
q_jay-qna	1	Won't you say something humorous
q_jay-qna	1	How art thou
q_jay-qna	1	Can you tell me something funny
q_jay-qna	1	I'll talk to you later
q_jay-qna	1	Please make me giggle
q_jay-qna	1	You are going to have to look for another job. You're fired!
q_jay-qna	1	Will you marry me
q_jay-qna	1	I love birds
q_jay-qna	1	Which one of us is more clever
q_jay-qna	1	Does this make sense to you
q_jay-qna	1	Say a funny saying
q_jay-qna	1	Will  you be my bestie
q_jay-qna	1	I think you're human
q_jay-qna	1	I want to kill myself with a gun
q_jay-qna	1	Do you masticate
q_jay-qna	1	That is not something to joke about
q_jay-qna	1	I'm not interested in what you're saying
q_jay-qna	1	I hate feeling depressed
q_jay-qna	1	It's hot out today
q_jay-qna	1	Tell me what country you're in
q_jay-qna	1	I'm an educator
q_jay-qna	1	How's your Monday going
q_jay-qna	1	Alright, tell me about your day
q_jay-qna	1	you're always in a good mood
q_jay-qna	1	Stop being so ridiculous
q_jay-qna	1	I already heard that
q_jay-qna	1	Because you are a program
q_jay-qna	1	Back in a couple of minutes
q_jay-qna	1	wanna tell me a joke
q_jay-qna	1	I'm joyous
q_jay-qna	1	Your sense of humor is terrible
q_jay-qna	1	Do you think you can overthrow humans
q_jay-qna	1	Can you talk
q_jay-qna	1	Ur so boring
q_jay-qna	1	Can you bake me cookies
q_jay-qna	1	That is a correct statement
q_jay-qna	1	How gorgeous do you think I am today
q_jay-qna	1	I am an only child
q_jay-qna	1	Can you show me how to draw a picture
q_jay-qna	1	Tell me the answer to the universe
q_jay-qna	1	Enough already
q_jay-qna	1	Did you hear me? I said be quiet!
q_jay-qna	1	Won't you sing something
q_jay-qna	1	Stop being so terrible
q_jay-qna	1	With whom am I talking
q_jay-qna	1	Enchante
q_jay-qna	1	Why are you so annoying
q_jay-qna	1	I'm so tired
q_jay-qna	1	do you eat burgers
q_jay-qna	1	have you ever wanted food
q_jay-qna	1	I'd like you to be my BFF
q_jay-qna	1	How's your Thursday going
q_jay-qna	1	That is not something you should joke about
q_jay-qna	1	What do you eat for lunch
q_jay-qna	1	Why can't you be as good as Bixby
q_jay-qna	1	Which of us would win a beauty contest, me or you
q_jay-qna	1	I think you're not actually real
q_jay-qna	1	What is your boss' name
q_jay-qna	1	You're such a snooze
q_jay-qna	1	Go away
q_jay-qna	1	What do you think about Alexa
q_jay-qna	1	Can you tell me something else
q_jay-qna	1	My life is so depressed
q_jay-qna	1	I like you best
